protein_name	chemical_id	chemical_name	atc	protein_id	mesh_id	uniprot_id	protein_score	protein_annotation	mesh_score	mesh_annotation	matador_score	matador_annotation
ENSP00000294342	2145	aminoglutethimide	L02BG01	9606.ENSP00000294342	D003577	Q8N1L4_HUMAN Q66ZJ5_HUMAN	0		163	DIRECT	163	DIRECT
CYP11A1	2145	aminoglutethimide	L02BG01	9606.ENSP00000268053	D003577	Q16805 Q15081 P05108 Q8N1A7_HUMAN	950	DIRECT	163	DIRECT	950	DIRECT
ENSP00000269703	2145	aminoglutethimide	L02BG01	9606.ENSP00000269703	D003577	Q8N8H4_HUMAN Q6NT55_HUMAN	0		163	DIRECT	163	DIRECT
CYP20A1	2145	aminoglutethimide	L02BG01	9606.ENSP00000264278	D003577	Q53RS5_HUMAN Q4ZG61_HUMAN Q9HC04_HUMAN Q8WZ13_HUMAN Q8WWA9_HUMAN Q8N4Q8_HUMAN Q6UW02_HUMAN Q658T6_HUMAN	0		163	DIRECT	163	DIRECT
CYP39A1	2145	aminoglutethimide	L02BG01	9606.ENSP00000275016	D003577	Q5VTT0_HUMAN Q9NYL5 Q96FW5	0		163	DIRECT	163	DIRECT
CYP2J2	2145	aminoglutethimide	L02BG01	9606.ENSP00000257149	D003577	P51589 Q9UN91_HUMAN Q96RX4_HUMAN Q8TF13_HUMAN	0		163	DIRECT	163	DIRECT
ENSP00000274118	2145	aminoglutethimide	L02BG01	9606.ENSP00000274118	D003577	Q49AA5_HUMAN	0		163	DIRECT	163	DIRECT
CYP4F2	2145	aminoglutethimide	L02BG01	9606.ENSP00000221700	D003577	Q16677 P78329 Q9UIU8 Q9NNZ0 Q6NWT6 Q6NWT5_HUMAN Q6NWT4	0		163	DIRECT	163	DIRECT
CYP4B1	2145	aminoglutethimide	L02BG01	9606.ENSP00000271153	D003577	Q5SXC1_HUMAN P13584 Q8WWV1_HUMAN Q8WWV0 Q8WWU9 Q8WWF2_HUMAN Q8TD85 Q8IZB0_HUMAN	0		163	DIRECT	163	DIRECT
CYP3A7	2145	aminoglutethimide	L02BG01	9606.ENSP00000292414	D003577	P24462 Q9H241_HUMAN Q6KGV3_HUMAN	0		163	DIRECT	163	DIRECT
CYP24A1	2145	aminoglutethimide	L02BG01	9606.ENSP00000216862	D003577	Q5I2W7_HUMAN Q15807 Q07973	0		163	DIRECT	163	DIRECT
PTGIS	2145	aminoglutethimide	L02BG01	9606.ENSP00000244043	D003577	Q16647 Q9HAX4 Q9HAX3 Q9HAX2 Q6LEN2_HUMAN Q6LEN0_HUMAN	0		163	DIRECT	163	DIRECT
CYP4F3	2145	aminoglutethimide	L02BG01	9606.ENSP00000221307	D003577	Q5U740 Q08477 O60634	0		163	DIRECT	163	DIRECT
CYP26B1	2145	aminoglutethimide	L02BG01	9606.ENSP00000001146	D003577	Q53TW1 Q9NR63 Q9NP41 Q68D05_HUMAN	0		163	DIRECT	163	DIRECT
CYP3A43	2145	aminoglutethimide	L02BG01	9606.ENSP00000222382	D003577	Q9HB57 Q9HB55 Q9HB54 Q9HB53 Q9HB52 Q9HB51_HUMAN Q9HB50_HUMAN Q7Z2G5_HUMAN Q75MK3_HUMAN Q75MK2_HUMAN	0		163	DIRECT	163	DIRECT
CYP27B1	2145	aminoglutethimide	L02BG01	9606.ENSP00000228606	D003577	Q548T3_HUMAN P450C1 alpha O15528 Q9UP42_HUMAN Q7Z654_HUMAN	0		163	DIRECT	163	DIRECT
CYP3A5	2145	aminoglutethimide	L02BG01	9606.ENSP00000222982	D003577	Q53WY8 Q53GC3_HUMAN P20815 Q9HB56 Q96RK6_HUMAN Q86SK1_HUMAN Q7Z447_HUMAN Q7Z446_HUMAN Q7Z3N0_HUMAN Q75MV0_HUMAN Q75MV0	0		163	DIRECT	163	DIRECT
CYP26C1	2145	aminoglutethimide	L02BG01	9606.ENSP00000285949	D003577	Q5VXH6 Q6ZSQ2_HUMAN Q6V0L0	0		163	DIRECT	163	DIRECT
CH25H	2145	aminoglutethimide	L02BG01	9606.ENSP00000260706	D003577	O95992_HUMAN	0		163	DIRECT	163	DIRECT
CYP26A1	2145	aminoglutethimide	L02BG01	9606.ENSP00000224356	D003577	Q5VXI0_HUMAN Q5VXH9_HUMAN O43174	0		163	DIRECT	163	DIRECT
CYP4A22	2145	aminoglutethimide	L02BG01	9606.ENSP00000294337	D003577	Q5TCH4_HUMAN Q5TCH3_HUMAN Q9NRM4_HUMAN Q6JXK8_HUMAN Q6JXK7_HUMAN	0		163	DIRECT	163	DIRECT
D013255	2145	aminoglutethimide	L02BG01	D013255			0		911	INDIRECT	911	INDIRECT
ENSP00000347006	2145	aminoglutethimide	L02BG01	9606.ENSP00000347006	D013255		0		911	INDIRECT	911	INDIRECT
CYP21A2	2145	aminoglutethimide	L02BG01	9606.ENSP00000303875	D013255	P08686 P04033 Q9UP07_HUMAN Q96NU8_HUMAN Q8TE42_HUMAN Q7KZ07_HUMAN Q7KYP0_HUMAN Q5ST44_HUMAN Q5ST42_HUMAN Q5JNW8_HUMAN Q16874_HUMAN Q16806_HUMAN Q16755_HUMAN Q16749 Q16748_HUMAN Q16746_HUMAN Q16742_HUMAN Q16741_HUMAN Q01204	0		911	INDIRECT	911	INDIRECT
GGTLA1	2140	iothalamate	V08AA01	9606.ENSP00000330080	D005723	P36269 Q9UFM5 Q96FC1 Q6GMP0_HUMAN Q53XM9_HUMAN	0		772	INDIRECT	772	INDIRECT
NAGLU	2140	iothalamate	V08AA01	9606.ENSP00000225927		Q14769_HUMAN P54802	950	INDIRECT	0		950	INDIRECT
GGTL3	2140	iothalamate	V08AA01	9606.ENSP00000338964	D005723	Q9UJ14 Q9BYP6 Q9BYP5 Q8NF66 Q8N899	0		772	INDIRECT	772	INDIRECT
GGT1	2140	iothalamate	V08AA01	9606.ENSP00000337876	D005723	Q9UMK1 Q9UEN9_HUMAN Q9UEN8_HUMAN Q8TBS1 Q6NZY2_HUMAN Q6ISU8_HUMAN Q14404 Q08247 O75693_HUMAN O76033_HUMAN P19440	0		772	INDIRECT	772	INDIRECT
D005723	2140	iothalamate	V08AA01	D005723			0		772	INDIRECT	772	INDIRECT
BCHE	2131	ambenonium	N07AA30	9606.ENSP00000264381	D002802	P06276 Q96HL2_HUMAN	0		906	DIRECT	906	DIRECT
CHRM1	2131	ambenonium	N07AA30	9606.ENSP00000306490	D011976	P11229 Q96RH1_HUMAN Q53XZ3_HUMAN	0		903	DIRECT	903	DIRECT
CHRM2	2131	ambenonium	N07AA30	9606.ENSP00000319984	D011976	P08172 Q9P1X9 Q96RH0_HUMAN Q86SJ1_HUMAN Q6SL56_HUMAN Q4VBK6_HUMAN	0		903	DIRECT	903	DIRECT
D000110	2131	ambenonium	N07AA30	D000110			0		950	DIRECT	950	DIRECT
D011976	2131	ambenonium	N07AA30	D011976			0		903	DIRECT	903	DIRECT
D002802	2131	ambenonium	N07AA30	D002802			0		906	DIRECT	906	DIRECT
ACHE	2131	ambenonium	N07AA30	9606.ENSP00000350037	D000110	Q9BXP7 Q86TM9 Q5XKG9_HUMAN Q53F46_HUMAN Q504V3_HUMAN Q16169 P22303	950	DIRECT	950	DIRECT	950	DIRECT
GRINA	2130	amantadine	N04BB01	9606.ENSP00000314380	D016194	O43836_HUMAN Q8IVW7_HUMAN Q7Z429_HUMAN	0		624	DIRECT	624	DIRECT
GRIN2D	2130	amantadine	N04BB01	9606.ENSP00000263269	D016194	Q59G17_HUMAN O15399	0		624	DIRECT	624	DIRECT
GRIN3B	2130	amantadine	N04BB01	9606.ENSP00000234389	D016194	Q5F0I5_HUMAN Q5F0I4_HUMAN Q5EAK7 O60391 Q7RTW9	0		624	DIRECT	624	DIRECT
D016194	2130	amantadine	N04BB01	D016194			0		624	DIRECT	624	DIRECT
GRIN2B	2130	amantadine	N04BB01	9606.ENSP00000279593	D016194	Q59HA9_HUMAN Q13225 Q13224 Q13220 Q12919 Q9UM56	0		624	DIRECT	624	DIRECT
GRIN2C	2130	amantadine	N04BB01	9606.ENSP00000338645	D016194	Q8IW23_HUMAN Q59HF9_HUMAN Q14957 O15398_HUMAN	0		624	DIRECT	624	DIRECT
GRIN2A	2130	amantadine	N04BB01	9606.ENSP00000332549	D016194	O00669 Q59EW6_HUMAN Q547U9_HUMAN Q12879	0		624	DIRECT	624	DIRECT
GPT2	2130	amantadine	N04BB01	9606.ENSP00000345282	D000410	Q8TD30_HUMAN Q8N9E2_HUMAN	0		923	INDIRECT	923	INDIRECT
D017448	2130	amantadine	N04BB01	D017448			0		800	INDIRECT	800	INDIRECT
DRD3	2130	amantadine	N04BB01	9606.ENSP00000295881	D017448	Q9NY31_HUMAN Q9BXX6_HUMAN P35462 Q13167_HUMAN Q4VBM8 Q4VBM8_HUMAN	0		800	INDIRECT	800	INDIRECT
ENSP00000301330	2130	amantadine	N04BB01	9606.ENSP00000301330	D000410		0		923	INDIRECT	923	INDIRECT
DRD2	2130	amantadine	N04BB01	9606.ENSP00000347474	D017448	Q9UPA9 Q9NZR3 Q6LDH7_HUMAN Q59EH9_HUMAN P14416	0		800	INDIRECT	800	INDIRECT
ENSP00000176183	2130	amantadine	N04BB01	9606.ENSP00000176183	D017448	Q99587_HUMAN Q99586_HUMAN Q8WXP5_HUMAN Q8WXP4_HUMAN Q8WXP3_HUMAN Q8WXP2_HUMAN Q8WXP1_HUMAN Q8WXP0_HUMAN Q8WXN9_HUMAN Q8WTT7_HUMAN Q8WTT6_HUMAN Q8WTT3_HUMAN Q8WTQ0_HUMAN Q8NGM5_HUMAN Q8IZC0_HUMAN Q8IZB8_HUMAN Q8IZB7_HUMAN Q8IZB6_HUMAN Q76E76_HUMAN	0		800	INDIRECT	800	INDIRECT
D000410	2130	amantadine	N04BB01	D000410			0		923	INDIRECT	923	INDIRECT
ADRA2A	2119	alprenolol	C07AA01	9606.ENSP00000280155	D011941	Q2XN99 P08913 Q9BZK1 Q86TH8	0		585	DIRECT	585	DIRECT
ADRA2B	2119	alprenolol	C07AA01	9606.ENSP00000320944	D011941	P18089 Q9BZK0 Q53RF2_HUMAN Q53RF2 Q4TUH9_HUMAN Q4TUH9	0		585	DIRECT	585	DIRECT
ADRB2	2119	alprenolol	C07AA01	9606.ENSP00000305372	D011943	P07550 O14823 O14824 O14825 O14826 Q9UMZ5 Q9UHA1 Q9UH95 Q9UCZ2_HUMAN Q9UCZ1_HUMAN Q9UCZ0_HUMAN Q9BYZ0_HUMAN Q96EC3_HUMAN Q8NEQ9 Q6P4D8_HUMAN Q6GMT4_HUMAN Q53GA6_HUMAN Q4JG18_HUMAN Q4JG18	0		809	DIRECT	809	DIRECT
ORM1	2119	alprenolol	C07AA01	9606.ENSP00000349711	D009961	P02763 Q8TC16 Q6IB74_HUMAN Q5U067_HUMAN Q5T539_HUMAN Q5T538_HUMAN Q16571 P19652	0		950	DIRECT	950	DIRECT
ADRA1C	2119	alprenolol	C07AA01	9606.ENSP00000348729	D011941	O60451 Q9UD67_HUMAN Q9UD63 Q96RE8_HUMAN Q7KYZ9_HUMAN Q6RUJ9 Q6RUJ8 Q6RUJ7 Q6RUJ5 Q6RUJ4 Q6LD06_HUMAN Q4VBM7_HUMAN Q13729 Q13675 P35348	0		585	DIRECT	585	DIRECT
D011941	2119	alprenolol	C07AA01	D011941			0		585	DIRECT	585	DIRECT
D009961	2119	alprenolol	C07AA01	D009961			0		950	DIRECT	950	DIRECT
ADRA1D	2119	alprenolol	C07AA01	9606.ENSP00000303199	D011941	P25100 Q9NPY0 Q5VXR2_HUMAN	0		585	DIRECT	585	DIRECT
D011943	2119	alprenolol	C07AA01	D011943			0		809	DIRECT	809	DIRECT
ADRA1B	2119	alprenolol	C07AA01	9606.ENSP00000306662	D011941	P35368	0		585	DIRECT	585	DIRECT
ADRB3	2119	alprenolol	C07AA01	9606.ENSP00000343782	D011943	Q4JFT4_HUMAN Q4JFT4 P13945	0		809	DIRECT	809	DIRECT
ADRB1	2119	alprenolol	C07AA01	9606.ENSP00000046967	D011943	Q5T5Y4_HUMAN P08588 Q9UKG8 Q9UKG7	0		809	DIRECT	809	DIRECT
KIAA0511	2119	alprenolol	C07AA01	9606.ENSP00000260600	D000262	Q53T54_HUMAN O60266 Q9UDB1 Q8NBM1_HUMAN	0		511	INDIRECT	511	INDIRECT
ADCY7	2119	alprenolol	C07AA01	9606.ENSP00000254235	D000262	P51828 Q86YI0_HUMAN	0		511	INDIRECT	511	INDIRECT
ADCY8	2119	alprenolol	C07AA01	9606.ENSP00000286355	D000262	P40145	0		511	INDIRECT	511	INDIRECT
ADCY6	2119	alprenolol	C07AA01	9606.ENSP00000311405	D000262	O43306 Q9UDB0_HUMAN Q9NR75 Q9NR74_HUMAN Q6LCE1_HUMAN	0		511	INDIRECT	511	INDIRECT
D000262	2119	alprenolol	C07AA01	D000262			0		511	INDIRECT	511	INDIRECT
ADCY5	2119	alprenolol	C07AA01	9606.ENSP00000308685	D000262	O95622 Q8NFM3 Q7RTV7_HUMAN	0		511	INDIRECT	511	INDIRECT
ADCY4	2119	alprenolol	C07AA01	9606.ENSP00000312126	D000262	Q96ML7 Q96KY6_HUMAN Q8NFM4 Q86TZ7_HUMAN Q6ZN83_HUMAN	0		511	INDIRECT	511	INDIRECT
ADCY1	2119	alprenolol	C07AA01	9606.ENSP00000297323	D000262	Q8NFM5_HUMAN Q75MI1 Q08828 Q59FG4_HUMAN	0		511	INDIRECT	511	INDIRECT
ENSP00000355401	2119	alprenolol	C07AA01	9606.ENSP00000355401		Q9NNX0_HUMAN Q96PN6_HUMAN Q8WXV4_HUMAN Q5R330_HUMAN Q5R329_HUMAN O95558_HUMAN	950	INDIRECT	0		950	INDIRECT
ADCY2	2119	alprenolol	C07AA01	9606.ENSP00000264672	D000262	Q08462 Q9UPU2 Q9UDB2_HUMAN Q7RTV6_HUMAN Q71UM8_HUMAN	0		511	INDIRECT	511	INDIRECT
ADCY9	2119	alprenolol	C07AA01	9606.ENSP00000294016	D000262	Q4ZIR5_HUMAN Q4ZIR5 Q4ZHT9_HUMAN Q4ZHT9 O60503 O60273 Q9UGP2 Q9BWT4	0		511	INDIRECT	511	INDIRECT
AC1	2119	alprenolol	C07AA01	9606.ENSP00000195455	D000262	Q99440	0		511	INDIRECT	511	INDIRECT
CYP27B1	2118	alprazolam	N05BA12	9606.ENSP00000228606	D003577	Q548T3_HUMAN P450C1 alpha O15528 Q9UP42_HUMAN Q7Z654_HUMAN	0		163	DIRECT	163	DIRECT
CYP21A2	2118	alprazolam	N05BA12	9606.ENSP00000303875	D003577	P08686 P04033 Q9UP07_HUMAN Q96NU8_HUMAN Q8TE42_HUMAN Q7KZ07_HUMAN Q7KYP0_HUMAN Q5ST44_HUMAN Q5ST42_HUMAN Q5JNW8_HUMAN Q16874_HUMAN Q16806_HUMAN Q16755_HUMAN Q16749 Q16748_HUMAN Q16746_HUMAN Q16742_HUMAN Q16741_HUMAN Q01204	0		163	DIRECT	163	DIRECT
GABRB1	2118	alprazolam	N05BA12	9606.ENSP00000295454	D011963	Q8TBK3 P18505 Q16166	0		489	DIRECT	489	DIRECT
CYP2U1	2118	alprazolam	N05BA12	9606.ENSP00000333212	D003577	Q96EQ6_HUMAN Q7Z449_HUMAN	0		163	DIRECT	163	DIRECT
CYP2C8	2118	alprazolam	N05BA12	9606.ENSP00000285985	D003577	Q5VX93_HUMAN P10632 Q9UCZ9_HUMAN Q8WWB1_HUMAN	0		163	DIRECT	163	DIRECT
CYP8B1	2118	alprazolam	N05BA12	9606.ENSP00000318867	D003577	O75958 Q9UNU6 Q6NWT3_HUMAN Q6NWT2_HUMAN	0		163	DIRECT	163	DIRECT
GABRD	2118	alprazolam	N05BA12	9606.ENSP00000342957	D011963	O14764 Q8N4N9	0		489	DIRECT	489	DIRECT
GABRE	2118	alprazolam	N05BA12	9606.ENSP00000345982	D011963	O15345 O15346 Q99520 Q6PCD2_HUMAN P78334	0		489	DIRECT	489	DIRECT
CYP4F2	2118	alprazolam	N05BA12	9606.ENSP00000221700	D003577	Q16677 P78329 Q9UIU8 Q9NNZ0 Q6NWT6 Q6NWT5_HUMAN Q6NWT4	0		163	DIRECT	163	DIRECT
CYP4Z1	2118	alprazolam	N05BA12	9606.ENSP00000334246	D003577	Q86W10 Q5VVE4_HUMAN	0		163	DIRECT	163	DIRECT
D011963	2118	alprazolam	N05BA12	D011963			0		489	DIRECT	489	DIRECT
ENSP00000274118	2118	alprazolam	N05BA12	9606.ENSP00000274118	D003577	Q49AA5_HUMAN	0		163	DIRECT	163	DIRECT
CYP2A7	2118	alprazolam	N05BA12	9606.ENSP00000301146	D003577	P20853 Q13121	0		163	DIRECT	163	DIRECT
ENSP00000347006	2118	alprazolam	N05BA12	9606.ENSP00000347006	D003577		0		163	DIRECT	163	DIRECT
CYP3A7	2118	alprazolam	N05BA12	9606.ENSP00000292414	D003577	P24462 Q9H241_HUMAN Q6KGV3_HUMAN	0		163	DIRECT	163	DIRECT
CYP4F11	2118	alprazolam	N05BA12	9606.ENSP00000319859	D003577	O75254 Q9HBI6 Q96AQ5 Q8N3P5_HUMAN	0		163	DIRECT	163	DIRECT
GABRB2	2118	alprazolam	N05BA12	9606.ENSP00000274547	D011963	Q4FZB2_HUMAN Q16323 P47870	0		489	DIRECT	489	DIRECT
CYP2C18	2118	alprazolam	N05BA12	9606.ENSP00000285979	D003577	Q53EX9_HUMAN Q4VAT6_HUMAN Q4VAT5_HUMAN Q16751 Q16750_HUMAN Q16703 P33260 Q7Z348_HUMAN Q6GRG1_HUMAN	0		163	DIRECT	163	DIRECT
GABRA6	2118	alprazolam	N05BA12	9606.ENSP00000274545	D011963	Q4VAV2_HUMAN Q16445 Q71UU0_HUMAN	0		489	DIRECT	489	DIRECT
CYP2C9	2118	alprazolam	N05BA12	9606.ENSP00000260682	D003577	Q5VX92_HUMAN Q5EDC5_HUMAN Q16872 Q16756 P11713 P11712 Q9UQ59_HUMAN Q9UEH3_HUMAN Q8WW80_HUMAN Q6IRV8_HUMAN	0		163	DIRECT	163	DIRECT
CYP7B1	2118	alprazolam	N05BA12	9606.ENSP00000310721	D003577	O75881 Q9UNF5	0		163	DIRECT	163	DIRECT
GABRG2	2118	alprazolam	N05BA12	9606.ENSP00000349000	D011963	Q9UN15 Q9UDB3_HUMAN Q6PCC3_HUMAN Q6GRL6_HUMAN P18507	0		489	DIRECT	489	DIRECT
CYP2R1	2118	alprazolam	N05BA12	9606.ENSP00000334592	D003577	Q6VVX0 Q5RT65	0		163	DIRECT	163	DIRECT
COQ6	2118	alprazolam	N05BA12	9606.ENSP00000333946	D003577	Q9Y2Z9 Q96CK2 Q96CA1 Q86U30_HUMAN Q53GG6_HUMAN	0		163	DIRECT	163	DIRECT
CYP2F1	2118	alprazolam	N05BA12	9606.ENSP00000333534	D003577	P24903 Q8WWJ2_HUMAN	0		163	DIRECT	163	DIRECT
GABRQ	2118	alprazolam	N05BA12	9606.ENSP00000276369	D011963	Q15739_HUMAN Q9UN88 Q9NZK8	0		489	DIRECT	489	DIRECT
GABRA5	2118	alprazolam	N05BA12	9606.ENSP00000335592	D011963	P31644 Q9NYT5 Q9NYT4 Q9NYT3 Q53XL6_HUMAN Q53XL6	0		489	DIRECT	489	DIRECT
CYP7A1	2118	alprazolam	N05BA12	9606.ENSP00000301645	D003577	P22680 Q7KZ19 P78454	0		163	DIRECT	163	DIRECT
CYP2S1	2118	alprazolam	N05BA12	9606.ENSP00000301173	D003577	Q9BZ66 Q96SQ9	0		163	DIRECT	163	DIRECT
CYP4F12	2118	alprazolam	N05BA12	9606.ENSP00000321821	D003577	O60389_HUMAN Q9HCS2 Q9HCS1 Q8IV39_HUMAN	0		163	DIRECT	163	DIRECT
CYP2B6	2118	alprazolam	N05BA12	9606.ENSP00000324648	D003577	P20813 Q9UNX8_HUMAN Q9UK46 Q6NWU2_HUMAN Q6NWU1_HUMAN Q2V565	0		163	DIRECT	163	DIRECT
CYP20A1	2118	alprazolam	N05BA12	9606.ENSP00000264278	D003577	Q53RS5_HUMAN Q4ZG61_HUMAN Q9HC04_HUMAN Q8WZ13_HUMAN Q8WWA9_HUMAN Q8N4Q8_HUMAN Q6UW02_HUMAN Q658T6_HUMAN	0		163	DIRECT	163	DIRECT
CYP11A1	2118	alprazolam	N05BA12	9606.ENSP00000268053	D003577	Q16805 Q15081 P05108 Q8N1A7_HUMAN	0		163	DIRECT	163	DIRECT
GABRA4	2118	alprazolam	N05BA12	9606.ENSP00000264318	D011963	P48169 Q8IYR7_HUMAN	0		489	DIRECT	489	DIRECT
CYP17A1	2118	alprazolam	N05BA12	9606.ENSP00000278017	D003577	Q5TZV7 P450C17 P05093	0		163	DIRECT	163	DIRECT
GABRR1	2118	alprazolam	N05BA12	9606.ENSP00000275066	D011963	P24046 Q9BX06_HUMAN	0		489	DIRECT	489	DIRECT
CYP1A2	2118	alprazolam	N05BA12	9606.ENSP00000342007	D003577	P05177 Q9UK49_HUMAN Q9UK49 Q9BXX7_HUMAN Q9BXX7 Q6NWU5_HUMAN Q6NWU5 Q6NWU3_HUMAN Q16754	0		163	DIRECT	163	DIRECT
CYP1A1	2118	alprazolam	N05BA12	9606.ENSP00000268062	D003577	Q53G23_HUMAN Q53G18_HUMAN P04798	0		163	DIRECT	163	DIRECT
CYP2G1P	2118	alprazolam	N05BA12	9606.ENSP00000346110	D003577	Q16411_HUMAN	0		163	DIRECT	163	DIRECT
PTGIS	2118	alprazolam	N05BA12	9606.ENSP00000244043	D003577	Q16647 Q9HAX4 Q9HAX3 Q9HAX2 Q6LEN2_HUMAN Q6LEN0_HUMAN	0		163	DIRECT	163	DIRECT
CYP51A1	2118	alprazolam	N05BA12	9606.ENSP00000003100	D003577	Q16850 Q16784 P450L1 P45014DM O00770 O00772 Q99868 Q8N1A8	0		163	DIRECT	163	DIRECT
CYP19A1	2118	alprazolam	N05BA12	9606.ENSP00000260433	D003577	Q58FA0 Q45RG7_HUMAN Q16731 Q16449_HUMAN P11511 Q8TCA4_HUMAN Q8IYJ7_HUMAN Q8IYG4_HUMAN Q7Z471_HUMAN	0		163	DIRECT	163	DIRECT
CYP2C19	2118	alprazolam	N05BA12	9606.ENSP00000285981	D003577	Q16743_HUMAN P33261 P33259 Q8WZB2_HUMAN Q8WZB2 Q8WZB1_HUMAN Q8WZB1 Q767A3_HUMAN	0		163	DIRECT	163	DIRECT
CYP4F8	2118	alprazolam	N05BA12	9606.ENSP00000314398	D003577	P98187	0		163	DIRECT	163	DIRECT
CYP27A1	2118	alprazolam	N05BA12	9606.ENSP00000258415	D003577	Q02318 Q86YQ6 Q6LDB4	0		163	DIRECT	163	DIRECT
CYP2E1	2118	alprazolam	N05BA12	9606.ENSP00000252945	D003577	Q5VZD5_HUMAN Q4LBD0_HUMAN Q3YA63_HUMAN Q16868_HUMAN P05181 Q9UK47 Q6NWT9_HUMAN Q6NWT7_HUMAN	0		163	DIRECT	163	DIRECT
CYP11B2	2118	alprazolam	N05BA12	9606.ENSP00000325822	D003577	P19099 Q16726 Q16316_HUMAN Q16315_HUMAN Q14098_HUMAN	0		163	DIRECT	163	DIRECT
ENSP00000343074	2118	alprazolam	N05BA12	9606.ENSP00000343074	D003577	Q53WY8_HUMAN	0		163	DIRECT	163	DIRECT
ENSP00000269703	2118	alprazolam	N05BA12	9606.ENSP00000269703	D003577	Q8N8H4_HUMAN Q6NT55_HUMAN	0		163	DIRECT	163	DIRECT
CYP26B1	2118	alprazolam	N05BA12	9606.ENSP00000001146	D003577	Q53TW1 Q9NR63 Q9NP41 Q68D05_HUMAN	0		163	DIRECT	163	DIRECT
GABRA2	2118	alprazolam	N05BA12	9606.ENSP00000348897	D011963	Q8TBI4_HUMAN Q59G14_HUMAN Q4W5L8_HUMAN P47869	0		489	DIRECT	489	DIRECT
D003577	2118	alprazolam	N05BA12	D003577			0		163	DIRECT	163	DIRECT
CYP4A11	2118	alprazolam	N05BA12	9606.ENSP00000311095	D003577	Q8TCB1_HUMAN Q8IWY5 Q86SU6_HUMAN Q5VSP8_HUMAN Q16866 Q16865 Q16802_HUMAN Q06766 Q02928	0		163	DIRECT	163	DIRECT
CYP46A1	2118	alprazolam	N05BA12	9606.ENSP00000261835	D003577	Q9Y6A2 Q8N2B0_HUMAN	0		163	DIRECT	163	DIRECT
GABRB3	2118	alprazolam	N05BA12	9606.ENSP00000299267	D011963	Q96FM5 Q68CS5_HUMAN P28472 Q14352	0		489	DIRECT	489	DIRECT
CYP26A1	2118	alprazolam	N05BA12	9606.ENSP00000224356	D003577	Q5VXI0_HUMAN Q5VXH9_HUMAN O43174	0		163	DIRECT	163	DIRECT
CH25H	2118	alprazolam	N05BA12	9606.ENSP00000260706	D003577	O95992_HUMAN	0		163	DIRECT	163	DIRECT
CYP4X1	2118	alprazolam	N05BA12	9606.ENSP00000334954	D003577	Q8NAZ3_HUMAN Q8N118 Q5VVE5_HUMAN	0		163	DIRECT	163	DIRECT
ENSP00000330650	2118	alprazolam	N05BA12	9606.ENSP00000330650	D003577	Q14097_HUMAN	0		163	DIRECT	163	DIRECT
CYP3A5	2118	alprazolam	N05BA12	9606.ENSP00000222982	D003577	Q53WY8 Q53GC3_HUMAN P20815 Q9HB56 Q96RK6_HUMAN Q86SK1_HUMAN Q7Z447_HUMAN Q7Z446_HUMAN Q7Z3N0_HUMAN Q75MV0_HUMAN Q75MV0	0		163	DIRECT	163	DIRECT
CYP4A22	2118	alprazolam	N05BA12	9606.ENSP00000294337	D003577	Q5TCH4_HUMAN Q5TCH3_HUMAN Q9NRM4_HUMAN Q6JXK8_HUMAN Q6JXK7_HUMAN	0		163	DIRECT	163	DIRECT
CYP2D6	2118	alprazolam	N05BA12	9606.ENSP00000346625	D003577	Q6XP50_HUMAN Q6NWU0_HUMAN Q6B012_HUMAN Q6B012 Q16804_HUMAN Q16752 P450C2D P10635	0		163	DIRECT	163	DIRECT
CYP4F3	2118	alprazolam	N05BA12	9606.ENSP00000221307	D003577	Q5U740 Q08477 O60634	0		163	DIRECT	163	DIRECT
CYP2A13	2118	alprazolam	N05BA12	9606.ENSP00000332679	D003577	Q9H2X2 Q6R570_HUMAN Q6R569_HUMAN Q53YR8_HUMAN Q53YR8 Q16696	0		163	DIRECT	163	DIRECT
GABRG3	2118	alprazolam	N05BA12	9606.ENSP00000331912	D011963	Q9NYT2 Q9HD46 Q99928	0		489	DIRECT	489	DIRECT
CYP11B1	2118	alprazolam	N05BA12	9606.ENSP00000292427	D003577	Q4VAQ9_HUMAN Q4VAQ8_HUMAN Q14095 P450C11 P15538 Q9UML2 Q8TE40_HUMAN Q8TE39_HUMAN Q8TE38_HUMAN Q8TDD0_HUMAN Q8N9P8_HUMAN	0		163	DIRECT	163	DIRECT
GABRA1	2118	alprazolam	N05BA12	9606.ENSP00000023897	D011963	Q53F42_HUMAN P14867 Q8N629	0		489	DIRECT	489	DIRECT
ENSP00000294342	2118	alprazolam	N05BA12	9606.ENSP00000294342	D003577	Q8N1L4_HUMAN Q66ZJ5_HUMAN	0		163	DIRECT	163	DIRECT
CYP2J2	2118	alprazolam	N05BA12	9606.ENSP00000257149	D003577	P51589 Q9UN91_HUMAN Q96RX4_HUMAN Q8TF13_HUMAN	0		163	DIRECT	163	DIRECT
CYP2A6	2118	alprazolam	N05BA12	9606.ENSP00000301141	D003577	P11509 P10890 P00190 Q9UK48 Q9H1Z7 Q4VAU1_HUMAN Q4VAU1 Q4VAU0_HUMAN Q4VAU0 Q4VAT9_HUMAN Q4VAT9 Q16803 Q13120_HUMAN	0		163	DIRECT	163	DIRECT
GABRA3	2118	alprazolam	N05BA12	9606.ENSP00000262857	D011963	P34903 Q8TAF9	0		489	DIRECT	489	DIRECT
